epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,723.686,1.46251,1.37446,1.45455,0.90768,0.7573,0.8385,0.61819,1.13997,1.07575,1.27755,0.0013268,0.0013268,0.0013268
19,763.017,1.4233,1.40824,1.40401,0.99183,0.69231,0.84212,0.58507,1.27023,1.10949,1.31375,0.0012872,0.0012872,0.0012872
20,801.964,1.39924,1.34551,1.40452,0.98287,0.69231,0.85481,0.59876,1.11838,1.07309,1.26068,0.0012476,0.0012476,0.0012476
21,841.134,1.46746,1.28572,1.42631,0.88477,0.76923,0.87199,0.51434,1.4772,1.07854,1.43417,0.001208,0.001208,0.001208
22,880.44,1.48114,1.26698,1.42678,0.89614,0.76923,0.87857,0.57863,1.2527,1.05279,1.29411,0.0011684,0.0011684,0.0011684
23,920.683,1.2553,1.09067,1.27427,0.99646,0.76923,0.88563,0.61677,1.17925,0.98996,1.23112,0.0011288,0.0011288,0.0011288
24,959.912,1.51496,1.4361,1.46771,0.82775,0.76923,0.83608,0.54497,1.3413,1.09369,1.32415,0.0010892,0.0010892,0.0010892
25,998.546,1.32204,1.37265,1.3909,0.84406,0.83361,0.847,0.61483,1.11871,0.9576,1.20659,0.0010496,0.0010496,0.0010496
26,1037.44,1.35751,1.30339,1.39084,0.79088,0.87396,0.87394,0.6594,1.04528,0.90183,1.19321,0.00101,0.00101,0.00101
27,1076.57,1.21374,1.26221,1.35489,0.82001,0.76923,0.86907,0.62896,1.07674,0.89118,1.17566,0.0009704,0.0009704,0.0009704
28,1115.26,1.35638,1.34488,1.42842,0.89884,0.76923,0.86461,0.62957,1.03801,0.88883,1.14941,0.0009308,0.0009308,0.0009308
29,1155.26,1.34773,1.25617,1.36493,0.85511,0.90887,0.88898,0.64223,1.13034,0.95206,1.20883,0.0008912,0.0008912,0.0008912
30,1194.03,1.24082,1.22291,1.36595,0.78676,0.92308,0.88175,0.69761,0.90608,0.8965,1.10525,0.0008516,0.0008516,0.0008516
31,1233.12,1.17942,1.02069,1.25046,0.89528,0.76923,0.88191,0.69858,0.85378,0.88954,1.0789,0.000812,0.000812,0.000812
32,1271.7,1.32171,1.25139,1.36753,0.8909,0.76923,0.87907,0.72821,0.76124,0.85804,1.03801,0.0007724,0.0007724,0.0007724
33,1310.36,1.22222,1.15548,1.29884,0.84366,0.84615,0.89316,0.75859,0.77895,0.83042,1.02297,0.0007328,0.0007328,0.0007328
34,1348.95,1.11433,1.06893,1.23569,1,0.81855,0.90952,0.74416,0.85426,0.81098,1.05592,0.0006932,0.0006932,0.0006932
35,1388.01,1.15045,1.06499,1.23012,0.99155,0.84615,0.90954,0.72092,0.97865,0.82146,1.12076,0.0006536,0.0006536,0.0006536
36,1426.98,1.14664,1.05604,1.25066,0.98299,0.84615,0.90957,0.68151,1.07525,0.83192,1.16912,0.000614,0.000614,0.000614
37,1466.91,1.24324,1.18373,1.34523,0.99058,0.84615,0.90963,0.72945,0.90234,0.80513,1.10337,0.0005744,0.0005744,0.0005744
38,1505.97,1.15918,1.04054,1.27703,1,0.91545,0.92571,0.7417,0.8138,0.78686,1.07492,0.0005348,0.0005348,0.0005348
39,1544.98,1.13014,1.15178,1.27712,1,0.91611,0.92573,0.70612,0.86831,0.79697,1.07534,0.0004952,0.0004952,0.0004952
40,1583.98,1.1543,1.05504,1.26437,1,0.90954,0.92576,0.70863,0.9009,0.78816,1.07719,0.0004556,0.0004556,0.0004556
41,1622.74,1.04494,0.95653,1.28811,1,0.92046,0.92572,0.75633,0.8454,0.75692,1.06499,0.000416,0.000416,0.000416
42,1661.03,1.05573,1.04258,1.33741,1,0.92145,0.92567,0.73421,0.93149,0.76751,1.1214,0.0003764,0.0003764,0.0003764
43,1699.97,0.9576,0.86748,1.24064,0.99723,0.84615,0.91422,0.72813,0.90908,0.80527,1.10432,0.0003368,0.0003368,0.0003368
44,1738.59,0.92127,0.87965,1.18464,1,0.84159,0.90964,0.75862,0.81676,0.76409,1.05648,0.0002972,0.0002972,0.0002972
45,1777.95,0.88875,0.87602,1.18349,1,0.83551,0.90961,0.75922,0.82102,0.78267,1.05724,0.0002576,0.0002576,0.0002576
46,1817.82,0.94048,0.90209,1.24158,0.92154,0.92308,0.91943,0.76909,0.78942,0.77772,1.05703,0.000218,0.000218,0.000218
47,1856.87,0.94509,0.836,1.19476,0.9886,0.92308,0.92559,0.7809,0.77146,0.76275,1.05006,0.0001784,0.0001784,0.0001784
48,1896.07,0.90755,0.86645,1.252,0.96094,0.92308,0.92559,0.7762,0.77628,0.74204,1.05037,0.0001388,0.0001388,0.0001388
49,1935.02,0.87186,0.8503,1.18936,0.95093,0.92308,0.92559,0.77074,0.78415,0.73544,1.0455,9.92e-05,9.92e-05,9.92e-05
50,1981.78,0.88042,0.83369,1.20821,0.93935,0.92308,0.92559,0.765,0.80055,0.75005,1.04376,5.96e-05,5.96e-05,5.96e-05
