epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
35,2560.28,2.19288,2.01318,1.48625,0.69011,0.17897,0.20292,0.09225,2.43259,2.50507,1.8547,0.0013268,0.0013268,0.0013268
36,2632.75,2.18004,2.10288,1.48862,0.6607,0.1875,0.21147,0.12671,2.32639,2.19893,1.75162,0.001307,0.001307,0.001307
37,2705.58,2.18281,2.02355,1.47132,0.63684,0.20536,0.21981,0.12071,2.30411,2.15581,1.69276,0.0012872,0.0012872,0.0012872
38,2777.83,2.16322,2.08593,1.48728,0.55982,0.17857,0.19858,0.1079,2.33517,2.32155,1.705,0.0012674,0.0012674,0.0012674
39,2850.52,2.1481,1.93559,1.47218,0.87876,0.17857,0.21656,0.13902,2.05665,2.07986,1.48413,0.0012476,0.0012476,0.0012476
40,2923.43,2.15054,1.98164,1.45546,0.74397,0.1875,0.21171,0.1002,2.38248,2.35539,1.67258,0.0012278,0.0012278,0.0012278
41,2995.98,2.1444,1.94739,1.44676,0.82482,0.1875,0.2018,0.09903,2.49792,2.25517,1.74086,0.001208,0.001208,0.001208
42,3068.72,2.12437,1.99813,1.47554,0.55066,0.20536,0.2169,0.1102,2.31788,2.19096,1.63988,0.0011882,0.0011882,0.0011882
43,3141.48,2.11089,1.93058,1.42407,0.75435,0.19643,0.22655,0.13336,2.07176,2.0256,1.48286,0.0011684,0.0011684,0.0011684
44,3214.72,2.12795,1.95476,1.42474,0.77844,0.20536,0.23796,0.13481,2.24418,2.12612,1.62537,0.0011486,0.0011486,0.0011486
45,3287.58,2.07949,1.91968,1.44107,0.6612,0.20536,0.24184,0.14981,1.98801,1.97883,1.42712,0.0011288,0.0011288,0.0011288
46,3361.26,2.03862,1.88854,1.44454,0.61202,0.20536,0.22908,0.145,2.09828,2.0617,1.50797,0.001109,0.001109,0.001109
47,3434,2.08473,1.9624,1.45255,0.69949,0.20536,0.24017,0.15046,2.00146,1.9959,1.45928,0.0010892,0.0010892,0.0010892
48,3507.15,2.09166,1.87752,1.41431,0.76257,0.22321,0.24814,0.14466,2.04543,1.93362,1.50641,0.0010694,0.0010694,0.0010694
49,3580.25,2.145,1.92835,1.45346,0.82634,0.21248,0.23783,0.14603,2.05147,2.0424,1.52831,0.0010496,0.0010496,0.0010496
50,3653.87,2.04513,1.86515,1.40139,0.78852,0.19982,0.2396,0.14767,2.05345,1.96955,1.52595,0.0010298,0.0010298,0.0010298
51,3728.45,2.02214,1.85266,1.40752,0.53841,0.23214,0.2399,0.15441,1.96057,1.92834,1.53066,0.00101,0.00101,0.00101
52,3803.53,1.93629,1.73995,1.34061,0.64859,0.21424,0.23463,0.14064,2.0001,1.99983,1.52711,0.0009902,0.0009902,0.0009902
53,3876.64,2.07447,1.88974,1.43771,0.53833,0.21429,0.22065,0.12458,2.15922,2.16896,1.63006,0.0009704,0.0009704,0.0009704
54,3950.08,1.9862,1.77283,1.38098,0.73706,0.22321,0.24074,0.1436,2.05391,1.98439,1.52394,0.0009506,0.0009506,0.0009506
55,4023.1,1.8725,1.75095,1.36286,0.70436,0.22321,0.24945,0.16237,1.92663,1.88013,1.43337,0.0009308,0.0009308,0.0009308
56,4096.11,2.00894,1.89877,1.41072,0.60132,0.22321,0.26022,0.17254,1.83844,1.81028,1.38782,0.000911,0.000911,0.000911
57,4169.27,1.96685,1.84437,1.40023,0.67979,0.22321,0.26273,0.1719,1.91291,1.84956,1.44015,0.0008912,0.0008912,0.0008912
58,4242.45,1.97228,1.77407,1.3819,0.72172,0.22321,0.2599,0.17974,1.78656,1.8063,1.37494,0.0008714,0.0008714,0.0008714
59,4316.15,1.94513,1.78408,1.36539,0.74129,0.23214,0.26645,0.17301,1.87961,1.79013,1.41592,0.0008516,0.0008516,0.0008516
60,4389.66,1.941,1.74985,1.34996,0.92878,0.20536,0.25663,0.15525,1.84423,1.85253,1.41454,0.0008318,0.0008318,0.0008318
61,4462.74,1.96008,1.84583,1.35275,0.92152,0.20536,0.26589,0.16892,1.88778,1.83148,1.41208,0.000812,0.000812,0.000812
62,4535.94,2.0139,1.86087,1.42951,0.81278,0.22321,0.27232,0.17731,1.87301,1.87005,1.43172,0.0007922,0.0007922,0.0007922
63,4608.73,1.98148,1.82644,1.39034,0.71866,0.23214,0.27075,0.17204,1.80125,1.76502,1.37692,0.0007724,0.0007724,0.0007724
64,4681.09,1.93011,1.73644,1.32268,0.5946,0.23577,0.26635,0.16202,1.89755,1.80852,1.40201,0.0007526,0.0007526,0.0007526
65,4753.94,1.88891,1.73343,1.31028,0.60301,0.25,0.26516,0.16879,1.97752,1.88435,1.48137,0.0007328,0.0007328,0.0007328
66,4826.61,1.87519,1.67834,1.31935,0.70714,0.23214,0.26849,0.16343,1.92443,1.84758,1.44914,0.000713,0.000713,0.000713
67,4899.28,1.88275,1.68836,1.32111,0.7731,0.23214,0.26868,0.14936,2.02784,1.84335,1.49128,0.0006932,0.0006932,0.0006932
68,4972.87,1.86542,1.7518,1.36492,0.76101,0.23214,0.26731,0.17473,1.84064,1.8123,1.3971,0.0006734,0.0006734,0.0006734
69,5046.4,1.83277,1.65639,1.26377,0.72482,0.23524,0.26752,0.16947,1.90756,1.8401,1.44828,0.0006536,0.0006536,0.0006536
70,5120.5,1.83557,1.68891,1.28891,0.71608,0.24107,0.26871,0.1805,1.77669,1.75285,1.40505,0.0006338,0.0006338,0.0006338
71,5193.93,1.88953,1.67572,1.30959,0.74327,0.23266,0.27322,0.17748,1.95066,1.77772,1.53593,0.000614,0.000614,0.000614
72,5267.74,1.87993,1.74463,1.36108,0.66657,0.24107,0.27835,0.19154,1.83541,1.78023,1.44431,0.0005942,0.0005942,0.0005942
73,5341.91,1.84863,1.67293,1.29417,0.87793,0.22321,0.27796,0.17737,1.92675,1.79854,1.44758,0.0005744,0.0005744,0.0005744
74,5415.36,1.87841,1.6995,1.36437,0.7675,0.23214,0.28743,0.18996,1.84888,1.7224,1.45323,0.0005546,0.0005546,0.0005546
75,5488.85,1.84166,1.6698,1.32391,0.69796,0.23214,0.27666,0.19221,1.80711,1.68632,1.42336,0.0005348,0.0005348,0.0005348
76,5562.73,1.83468,1.64684,1.32005,0.79976,0.24963,0.28661,0.19352,1.75752,1.70515,1.39323,0.000515,0.000515,0.000515
77,5636.68,1.81573,1.62252,1.27465,0.7697,0.23878,0.28842,0.19545,1.75095,1.74726,1.38376,0.0004952,0.0004952,0.0004952
78,5710.52,1.74807,1.57735,1.26627,0.7332,0.23214,0.29576,0.19434,1.81036,1.73871,1.41856,0.0004754,0.0004754,0.0004754
79,5784.23,1.78737,1.58425,1.25625,0.73242,0.21429,0.28271,0.19163,1.73298,1.70026,1.36544,0.0004556,0.0004556,0.0004556
80,5857.96,1.76286,1.55653,1.24596,0.67393,0.24107,0.29249,0.19235,1.73614,1.64965,1.36003,0.0004358,0.0004358,0.0004358
81,5931.61,1.73021,1.56405,1.27312,0.65823,0.23214,0.2824,0.19467,1.74331,1.62421,1.36271,0.000416,0.000416,0.000416
82,6005.58,1.77082,1.5893,1.25115,0.62151,0.24926,0.28496,0.19868,1.72746,1.61256,1.34638,0.0003962,0.0003962,0.0003962
83,6087.21,1.70287,1.55842,1.25576,0.76233,0.23214,0.28762,0.19736,1.72852,1.62755,1.36095,0.0003764,0.0003764,0.0003764
84,6169.34,1.69714,1.49876,1.22256,0.73496,0.24107,0.29194,0.19287,1.73227,1.58708,1.38031,0.0003566,0.0003566,0.0003566
85,6250.45,1.74934,1.55148,1.27138,0.7174,0.24107,0.29127,0.19134,1.79912,1.65875,1.43125,0.0003368,0.0003368,0.0003368
86,6330.93,1.76168,1.60776,1.23348,0.77503,0.23214,0.29616,0.19641,1.76191,1.6528,1.37651,0.000317,0.000317,0.000317
87,6409.51,1.80086,1.6493,1.32016,0.71194,0.23214,0.29083,0.20184,1.75596,1.59347,1.39618,0.0002972,0.0002972,0.0002972
88,6483.01,1.66483,1.47893,1.20556,0.76775,0.23214,0.29494,0.2035,1.77214,1.60714,1.42945,0.0002774,0.0002774,0.0002774
89,6566.68,1.76104,1.63395,1.30992,0.77217,0.24212,0.2987,0.20283,1.80667,1.59935,1.42553,0.0002576,0.0002576,0.0002576
90,6654.93,1.69118,1.52474,1.28465,0.77626,0.24787,0.30229,0.21087,1.68202,1.56914,1.36618,0.0002378,0.0002378,0.0002378
91,6737.69,1.63329,1.54469,1.2501,0.79168,0.24107,0.30021,0.20488,1.72032,1.59258,1.35815,0.000218,0.000218,0.000218
92,6810.07,1.66927,1.56725,1.27206,0.85084,0.24107,0.30098,0.19367,1.8061,1.62373,1.40854,0.0001982,0.0001982,0.0001982
93,6882.53,1.6537,1.51775,1.25636,0.73579,0.25,0.30191,0.19981,1.70199,1.59472,1.33967,0.0001784,0.0001784,0.0001784
94,6954.98,1.60131,1.50492,1.252,0.772,0.25,0.29913,0.20496,1.68634,1.58193,1.32935,0.0001586,0.0001586,0.0001586
95,7027.84,1.51283,1.44849,1.18666,0.77786,0.25,0.30695,0.20351,1.73533,1.60749,1.3493,0.0001388,0.0001388,0.0001388
96,7100.66,1.54401,1.45682,1.18289,0.77242,0.25,0.31335,0.21178,1.65542,1.56401,1.31489,0.000119,0.000119,0.000119
97,7172.53,1.51687,1.4529,1.19567,0.79637,0.25,0.31241,0.21906,1.61605,1.5486,1.30565,9.92e-05,9.92e-05,9.92e-05
98,7244.39,1.58842,1.47558,1.22728,0.81299,0.25,0.3128,0.2171,1.61561,1.53379,1.31535,7.94e-05,7.94e-05,7.94e-05
99,7316.74,1.55267,1.47328,1.20656,0.80657,0.25,0.3128,0.21656,1.63384,1.5469,1.33488,5.96e-05,5.96e-05,5.96e-05
100,7388.78,1.54032,1.4895,1.2253,0.81818,0.25,0.31368,0.21425,1.63951,1.5559,1.33919,3.98e-05,3.98e-05,3.98e-05
