epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,737.106,0.94524,0.64991,1.09585,0.99524,1,0.995,0.82434,0.75585,0.45996,0.9828,0.0013268,0.0013268,0.0013268
19,778.603,0.83788,0.60514,1.06023,0.9947,1,0.995,0.8251,0.72876,0.45795,0.94473,0.0012872,0.0012872,0.0012872
20,820.243,0.88467,0.61437,1.06769,0.99565,1,0.995,0.85154,0.64299,0.4049,0.89282,0.0012476,0.0012476,0.0012476
21,862.025,0.88044,0.64334,1.07261,0.9957,1,0.995,0.86756,0.60644,0.42552,0.87282,0.001208,0.001208,0.001208
22,902.674,0.89745,0.64068,1.1041,0.99606,1,0.995,0.8619,0.62,0.40311,0.8884,0.0011684,0.0011684,0.0011684
23,941.839,0.8978,0.63312,1.06864,0.99607,1,0.995,0.88105,0.62108,0.40981,0.88157,0.0011288,0.0011288,0.0011288
24,979.441,0.91678,0.65049,1.09662,0.99603,1,0.995,0.89169,0.52956,0.37254,0.85437,0.0010892,0.0010892,0.0010892
25,1017.05,0.81739,0.61076,1.07613,0.99597,1,0.995,0.82089,0.67064,0.40342,0.93642,0.0010496,0.0010496,0.0010496
26,1054.49,0.88875,0.66569,1.11995,0.99592,1,0.995,0.8662,0.57517,0.38562,0.85914,0.00101,0.00101,0.00101
27,1091.98,0.76423,0.57377,1.06715,0.99572,1,0.995,0.86056,0.57845,0.37317,0.84489,0.0009704,0.0009704,0.0009704
28,1129.52,0.83697,0.59686,1.08288,0.9957,1,0.995,0.82615,0.5845,0.3947,0.87933,0.0009308,0.0009308,0.0009308
29,1166.92,0.83152,0.58822,1.0777,0.99492,1,0.995,0.88423,0.4879,0.35265,0.81968,0.0008912,0.0008912,0.0008912
30,1204.15,0.78078,0.57495,1.05655,0.9941,1,0.995,0.91569,0.50316,0.36591,0.81688,0.0008516,0.0008516,0.0008516
31,1241.5,0.75774,0.53662,1.01847,0.99423,1,0.995,0.86661,0.61744,0.37867,0.85412,0.000812,0.000812,0.000812
32,1278.64,0.78517,0.542,1.06893,0.9944,1,0.995,0.90011,0.51276,0.34856,0.81312,0.0007724,0.0007724,0.0007724
33,1316.13,0.75547,0.55741,1.02925,0.99531,1,0.995,0.91997,0.45443,0.34393,0.79469,0.0007328,0.0007328,0.0007328
34,1353.4,0.69838,0.51912,1.00681,0.99594,1,0.995,0.89748,0.49032,0.34293,0.79901,0.0006932,0.0006932,0.0006932
35,1391.29,0.69318,0.54493,0.98398,0.99609,1,0.995,0.90807,0.49438,0.33454,0.80131,0.0006536,0.0006536,0.0006536
36,1428.6,0.70053,0.53933,1.01352,0.99623,1,0.995,0.91668,0.47114,0.31845,0.7886,0.000614,0.000614,0.000614
37,1465.73,0.6884,0.51359,1.00164,0.9963,1,0.995,0.91675,0.46217,0.3075,0.78713,0.0005744,0.0005744,0.0005744
38,1503.58,0.6929,0.54486,1.0101,0.99624,1,0.995,0.9228,0.45038,0.30255,0.78354,0.0005348,0.0005348,0.0005348
39,1544.51,0.66111,0.51343,1.0054,0.99627,1,0.995,0.93559,0.49848,0.32776,0.81722,0.0004952,0.0004952,0.0004952
40,1586.4,0.68401,0.49752,0.97995,0.99626,1,0.995,0.9244,0.4949,0.3245,0.81575,0.0004556,0.0004556,0.0004556
41,1627.39,0.5846,0.43616,0.96822,0.99623,1,0.995,0.93847,0.44933,0.32743,0.79055,0.000416,0.000416,0.000416
42,1667.97,0.54949,0.41066,0.97896,0.99628,1,0.995,0.9226,0.48107,0.32919,0.79643,0.0003764,0.0003764,0.0003764
43,1709.1,0.56926,0.40586,0.99854,0.99628,1,0.995,0.92604,0.45535,0.32541,0.77893,0.0003368,0.0003368,0.0003368
44,1750.11,0.52172,0.37429,0.9413,0.99633,1,0.995,0.93117,0.4198,0.32013,0.76032,0.0002972,0.0002972,0.0002972
45,1791.4,0.55505,0.37234,0.9379,0.99623,1,0.995,0.94124,0.39906,0.3049,0.75377,0.0002576,0.0002576,0.0002576
46,1843.11,0.52691,0.36968,0.97626,0.99617,1,0.995,0.93259,0.39912,0.31069,0.75279,0.000218,0.000218,0.000218
47,1894.46,0.52055,0.37848,0.96271,0.9962,1,0.995,0.92933,0.4174,0.31977,0.76238,0.0001784,0.0001784,0.0001784
48,1945.87,0.52164,0.41126,0.995,0.99622,1,0.995,0.92189,0.43009,0.31346,0.77139,0.0001388,0.0001388,0.0001388
49,1996.66,0.46635,0.34731,0.91563,0.99619,1,0.995,0.92425,0.41253,0.30742,0.76374,9.92e-05,9.92e-05,9.92e-05
50,2047.57,0.47855,0.36232,0.9171,0.99624,1,0.995,0.93815,0.39772,0.30417,0.75596,5.96e-05,5.96e-05,5.96e-05
