epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,546.051,2.04195,1.78299,1.37691,0.26264,0.34393,0.19409,0.07643,2.2074,2.24235,1.46862,0.00160756,0.00160756,0.00160756
21,572.666,2.06941,1.84313,1.31224,0.23407,0.4006,0.18287,0.08938,2.09458,2.16193,1.39747,0.001604,0.001604,0.001604
22,601.12,2.05494,1.90766,1.30198,0.27587,0.31034,0.21381,0.09649,2.13159,2.05977,1.39629,0.0015842,0.0015842,0.0015842
23,628.308,1.90408,1.72098,1.27637,0.32272,0.34483,0.25771,0.1036,2.05764,1.87382,1.41008,0.0015644,0.0015644,0.0015644
24,655.541,1.89032,1.63785,1.24978,0.56983,0.27586,0.277,0.10838,1.88624,1.70615,1.37893,0.0015446,0.0015446,0.0015446
25,681.949,1.96059,1.77112,1.35017,0.65441,0.27586,0.28886,0.12184,1.88685,1.66576,1.34371,0.0015248,0.0015248,0.0015248
26,708.292,1.97914,1.75162,1.30883,0.72354,0.31034,0.34342,0.12199,1.8697,1.643,1.318,0.001505,0.001505,0.001505
27,735.072,1.95267,1.73203,1.31573,0.71602,0.27586,0.27657,0.12958,1.78765,1.6701,1.29278,0.0014852,0.0014852,0.0014852
28,761.499,1.87061,1.63888,1.25529,0.55973,0.2069,0.22213,0.11913,1.86701,1.8586,1.37225,0.0014654,0.0014654,0.0014654
29,787.889,1.91631,1.64476,1.25693,0.57402,0.2069,0.20936,0.10803,2.05158,1.90698,1.42456,0.0014456,0.0014456,0.0014456
30,814.28,2.0056,1.63003,1.25225,0.50826,0.2069,0.20271,0.10108,2.1376,1.88393,1.47565,0.0014258,0.0014258,0.0014258
31,840.862,1.91047,1.57857,1.26323,0.54939,0.24138,0.2294,0.09514,2.01239,1.83497,1.44663,0.001406,0.001406,0.001406
32,867.561,1.91572,1.61033,1.28138,0.5668,0.27586,0.25418,0.11023,1.90311,1.67419,1.39674,0.0013862,0.0013862,0.0013862
33,894.175,1.91155,1.55214,1.25364,0.60525,0.27586,0.27019,0.12605,1.82885,1.60372,1.38267,0.0013664,0.0013664,0.0013664
34,920.656,1.9525,1.62958,1.33706,0.54383,0.31034,0.30094,0.14317,1.745,1.48947,1.40689,0.0013466,0.0013466,0.0013466
35,947.002,1.87135,1.51717,1.27974,0.61492,0.34483,0.34833,0.15306,1.80792,1.44076,1.40701,0.0013268,0.0013268,0.0013268
36,973.652,1.86652,1.59342,1.27143,0.90597,0.333,0.38619,0.19661,1.77381,1.4024,1.37098,0.001307,0.001307,0.001307
37,1001.05,1.90616,1.57424,1.3296,0.84776,0.34483,0.38235,0.19458,1.79075,1.4578,1.36385,0.0012872,0.0012872,0.0012872
38,1027.35,1.78005,1.51727,1.18981,0.56292,0.4001,0.38094,0.20272,1.78073,1.50431,1.35866,0.0012674,0.0012674,0.0012674
39,1054.18,1.78223,1.46604,1.1625,0.78457,0.37692,0.39775,0.16973,2.09313,1.57977,1.41677,0.0012476,0.0012476,0.0012476
40,1081.27,1.753,1.38843,1.18432,0.6168,0.38889,0.3752,0.14896,2.20782,1.74258,1.47176,0.0012278,0.0012278,0.0012278
41,1108.04,1.78007,1.44443,1.27139,0.70156,0.37931,0.38867,0.18506,2.11954,1.71934,1.4225,0.001208,0.001208,0.001208
42,1134.58,1.83168,1.43172,1.21804,0.67118,0.3523,0.3518,0.15791,2.05144,1.72198,1.40788,0.0011882,0.0011882,0.0011882
43,1160.89,1.89379,1.4715,1.33842,0.50874,0.3218,0.29978,0.14874,2.03525,1.75456,1.42451,0.0011684,0.0011684,0.0011684
44,1187.47,1.99021,1.51787,1.25479,0.42227,0.31034,0.29709,0.13722,2.26711,1.72807,1.49398,0.0011486,0.0011486,0.0011486
45,1214.44,1.91801,1.51804,1.32825,0.49598,0.31034,0.30783,0.14486,2.28956,1.74842,1.51149,0.0011288,0.0011288,0.0011288
46,1241.05,1.80587,1.43786,1.2397,0.6341,0.29935,0.31093,0.16861,2.06371,1.66039,1.50474,0.001109,0.001109,0.001109
47,1267.67,1.76099,1.4137,1.22797,0.74695,0.30572,0.3291,0.17292,1.86007,1.53541,1.39868,0.0010892,0.0010892,0.0010892
48,1294.37,1.74778,1.48362,1.2419,0.63051,0.34483,0.30354,0.15816,1.85785,1.484,1.36063,0.0010694,0.0010694,0.0010694
49,1321.17,1.74478,1.31597,1.18367,0.48348,0.37931,0.2616,0.14085,1.77919,1.4927,1.3557,0.0010496,0.0010496,0.0010496
50,1348.6,1.62627,1.36072,1.19961,0.54034,0.37931,0.32549,0.14411,1.83182,1.48997,1.3327,0.0010298,0.0010298,0.0010298
51,1375.46,1.71871,1.33627,1.18303,0.5698,0.37931,0.31028,0.12359,1.78428,1.46095,1.29855,0.00101,0.00101,0.00101
52,1402.17,1.69514,1.42845,1.17667,0.58426,0.33951,0.26676,0.13293,1.63112,1.42723,1.2864,0.0009902,0.0009902,0.0009902
53,1428.99,1.71115,1.36321,1.19563,0.63266,0.35681,0.29767,0.14278,1.71427,1.41277,1.299,0.0009704,0.0009704,0.0009704
54,1455.86,1.76601,1.31416,1.18621,0.59591,0.37931,0.3064,0.15099,1.76197,1.39844,1.30616,0.0009506,0.0009506,0.0009506
55,1482.69,1.70671,1.43119,1.20188,0.6078,0.32111,0.31184,0.16074,1.7586,1.40722,1.30568,0.0009308,0.0009308,0.0009308
56,1510.18,1.62717,1.3067,1.17817,0.68076,0.34483,0.38505,0.16727,1.80588,1.55336,1.32921,0.000911,0.000911,0.000911
57,1537.07,1.65291,1.27346,1.17282,0.82762,0.33182,0.39371,0.18296,1.756,1.56593,1.3189,0.0008912,0.0008912,0.0008912
58,1564.33,1.54418,1.2748,1.13595,0.78321,0.37931,0.40153,0.21438,1.60085,1.51178,1.2768,0.0008714,0.0008714,0.0008714
59,1591.39,1.56562,1.23818,1.14506,0.91487,0.37112,0.3901,0.23123,1.54804,1.46331,1.24815,0.0008516,0.0008516,0.0008516
60,1618.59,1.6101,1.33263,1.17613,0.89867,0.37931,0.39369,0.22816,1.68108,1.57739,1.28653,0.0008318,0.0008318,0.0008318
61,1645.47,1.64257,1.26966,1.17421,0.91422,0.37931,0.39723,0.23606,1.64067,1.50071,1.2602,0.000812,0.000812,0.000812
62,1672.2,1.50051,1.14081,1.11519,0.91445,0.36924,0.40033,0.24106,1.52988,1.49313,1.22896,0.0007922,0.0007922,0.0007922
63,1699.9,1.55318,1.22952,1.17161,0.91371,0.36586,0.39709,0.23693,1.4719,1.47367,1.21241,0.0007724,0.0007724,0.0007724
64,1728.51,1.49355,1.17742,1.12321,0.84353,0.37225,0.39946,0.23677,1.41392,1.40308,1.16727,0.0007526,0.0007526,0.0007526
65,1757.26,1.60882,1.31599,1.20379,0.92046,0.39973,0.43773,0.25199,1.36895,1.40167,1.15424,0.0007328,0.0007328,0.0007328
66,1783.19,1.51435,1.24066,1.11038,0.96298,0.41379,0.4319,0.27927,1.33128,1.37104,1.13371,0.000713,0.000713,0.000713
67,1809.79,1.42057,1.10252,1.09186,0.91664,0.37918,0.4228,0.26989,1.33116,1.34726,1.12183,0.0006932,0.0006932,0.0006932
68,1837.89,1.46434,1.16056,1.11457,0.91603,0.37642,0.42348,0.25504,1.43582,1.23693,1.12013,0.0006734,0.0006734,0.0006734
69,1866.24,1.6301,1.2352,1.12685,0.89849,0.37931,0.4219,0.25222,1.43101,1.2532,1.13324,0.0006536,0.0006536,0.0006536
70,1895.51,1.43297,1.04538,1.06284,1,0.3751,0.43472,0.24269,1.39646,1.25819,1.15062,0.0006338,0.0006338,0.0006338
71,1923.89,1.40035,1.07006,1.09054,0.91778,0.38528,0.43861,0.25391,1.36628,1.28454,1.15903,0.000614,0.000614,0.000614
72,1952.85,1.40573,1.0994,1.07329,0.85907,0.41379,0.43408,0.26891,1.38151,1.2359,1.1667,0.0005942,0.0005942,0.0005942
73,1981.76,1.39794,1.06556,1.05753,0.88351,0.41379,0.42719,0.26995,1.48363,1.27198,1.19055,0.0005744,0.0005744,0.0005744
74,2010.24,1.42217,1.06372,1.07262,0.83445,0.41379,0.42728,0.2642,1.56656,1.28005,1.20771,0.0005546,0.0005546,0.0005546
75,2038.26,1.4802,1.18218,1.09507,0.8435,0.41379,0.42888,0.26155,1.58638,1.28764,1.21159,0.0005348,0.0005348,0.0005348
76,2066.38,1.5047,1.24807,1.12781,0.83955,0.41379,0.43666,0.26791,1.52178,1.35636,1.2136,0.000515,0.000515,0.000515
77,2094.76,1.52249,1.14437,1.16687,0.83414,0.41379,0.4396,0.26523,1.49546,1.33838,1.20981,0.0004952,0.0004952,0.0004952
78,2123.26,1.4915,1.22353,1.13369,0.83076,0.41379,0.44043,0.25982,1.48196,1.32296,1.20845,0.0004754,0.0004754,0.0004754
79,2152.1,1.49512,1.20864,1.12506,0.81848,0.41379,0.43684,0.26668,1.49312,1.31503,1.20983,0.0004556,0.0004556,0.0004556
80,2180.67,1.36414,1.06684,1.09276,0.84486,0.41379,0.4359,0.25441,1.44077,1.2504,1.19766,0.0004358,0.0004358,0.0004358
81,2209.44,1.47517,1.1937,1.10941,0.90374,0.41379,0.439,0.25706,1.41727,1.25101,1.19099,0.000416,0.000416,0.000416
82,2237.8,1.41808,1.12807,1.0823,0.8873,0.41379,0.43954,0.2613,1.38498,1.24048,1.17826,0.0003962,0.0003962,0.0003962
83,2266.17,1.38312,1.0166,1.07182,0.89989,0.41379,0.43575,0.26756,1.38463,1.24213,1.17398,0.0003764,0.0003764,0.0003764
84,2294.36,1.3477,1.02464,1.00139,0.93316,0.41379,0.44827,0.26963,1.40672,1.25749,1.18614,0.0003566,0.0003566,0.0003566
85,2322.67,1.42218,1.13095,1.10438,1,0.41193,0.44883,0.26233,1.40755,1.25932,1.18771,0.0003368,0.0003368,0.0003368
86,2351.19,1.41522,1.08595,1.10512,1,0.41378,0.45625,0.26197,1.43723,1.25803,1.19346,0.000317,0.000317,0.000317
87,2379.63,1.40793,1.1519,1.05868,0.87984,0.41379,0.45836,0.25105,1.47096,1.25871,1.19807,0.0002972,0.0002972,0.0002972
88,2407.98,1.31139,1.04361,1.05294,1,0.41317,0.46172,0.2627,1.54704,1.26144,1.21215,0.0002774,0.0002774,0.0002774
89,2436.41,1.39221,1.10365,1.06234,1,0.41263,0.46145,0.25913,1.56223,1.26113,1.21284,0.0002576,0.0002576,0.0002576
90,2465.45,1.37594,1.12047,1.0638,0.93963,0.41379,0.46273,0.26408,1.5579,1.2848,1.22086,0.0002378,0.0002378,0.0002378
91,2493.53,1.30566,1.08213,1.08678,0.85178,0.41379,0.45527,0.26476,1.51558,1.28623,1.20921,0.000218,0.000218,0.000218
92,2521.78,1.30391,0.97018,1.11228,0.83836,0.41379,0.44246,0.26455,1.44588,1.25359,1.19214,0.0001982,0.0001982,0.0001982
93,2550.3,1.17571,0.94805,1.03917,0.8426,0.41379,0.44097,0.26969,1.41991,1.23335,1.18089,0.0001784,0.0001784,0.0001784
94,2578.65,1.18037,0.96181,1.03157,0.8415,0.41379,0.44052,0.266,1.4092,1.19269,1.17374,0.0001586,0.0001586,0.0001586
95,2606.65,1.22211,0.95886,1.07214,0.84079,0.41379,0.44002,0.26676,1.39614,1.20804,1.16866,0.0001388,0.0001388,0.0001388
96,2635.1,1.213,1.07712,1.10147,0.81909,0.41379,0.43953,0.26121,1.36068,1.21313,1.1577,0.000119,0.000119,0.000119
97,2662.91,1.22667,0.95826,1.07053,0.7999,0.41379,0.43848,0.25971,1.3474,1.21631,1.15433,9.92e-05,9.92e-05,9.92e-05
98,2691.11,1.18398,0.97867,1.02709,0.79656,0.41379,0.43875,0.26121,1.34428,1.21765,1.15301,7.94e-05,7.94e-05,7.94e-05
99,2718.97,1.12786,0.89717,0.987,0.79185,0.41379,0.44126,0.26506,1.33211,1.21648,1.14862,5.96e-05,5.96e-05,5.96e-05
100,2746.9,1.20113,0.98975,1.03981,0.91934,0.3937,0.44357,0.26824,1.3195,1.21891,1.14563,3.98e-05,3.98e-05,3.98e-05
