epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
83,681.59,1.55372,1.64403,1.37593,1,0.36711,0.46043,0.26983,1.75627,1.76542,1.4789,0.0003764,0.0003764,0.0003764
84,689.542,1.53012,1.67685,1.32867,1,0.36717,0.43876,0.27868,1.79942,1.7384,1.47931,0.0003566,0.0003566,0.0003566
85,697.577,1.59446,1.8146,1.3778,1,0.36717,0.43876,0.27868,1.79942,1.7384,1.47931,0.0003368,0.0003368,0.0003368
86,705.551,1.70113,1.97376,1.37463,1,0.36683,0.51454,0.31813,1.60546,1.71663,1.40283,0.000317,0.000317,0.000317
87,713.607,1.83907,2.09643,1.525,1,0.36683,0.51454,0.31813,1.60546,1.71663,1.40283,0.0002972,0.0002972,0.0002972
88,721.824,1.50748,1.79627,1.35075,0.9774,0.25,0.40521,0.29699,1.35735,1.71971,1.33946,0.0002774,0.0002774,0.0002774
89,729.889,1.55925,1.55441,1.27394,0.9774,0.25,0.40521,0.29699,1.35735,1.71971,1.33946,0.0002576,0.0002576,0.0002576
90,738.204,1.74464,1.9215,1.41891,0.97716,0.25,0.46783,0.31429,1.36503,1.7817,1.37544,0.0002378,0.0002378,0.0002378
91,746.373,1.58916,1.90932,1.43454,0.97716,0.25,0.46783,0.31429,1.36503,1.7817,1.37544,0.000218,0.000218,0.000218
92,754.701,1.44605,1.83529,1.33784,0.97735,0.25,0.39189,0.26576,1.47542,1.78952,1.43958,0.0001982,0.0001982,0.0001982
93,762.626,1.6246,1.8911,1.40821,0.97735,0.25,0.39189,0.26576,1.47542,1.78952,1.43958,0.0001784,0.0001784,0.0001784
94,770.705,1.49059,1.86747,1.38106,0.97848,0.25,0.39717,0.24776,1.5947,1.83106,1.484,0.0001586,0.0001586,0.0001586
95,778.947,1.44123,1.72848,1.28648,0.97848,0.25,0.39717,0.24776,1.5947,1.83106,1.484,0.0001388,0.0001388,0.0001388
96,787.222,1.51273,1.88373,1.35239,0.97921,0.25,0.43548,0.27141,1.4995,1.81932,1.44036,0.000119,0.000119,0.000119
97,795.269,1.56674,1.78985,1.36716,0.97921,0.25,0.43548,0.27141,1.4995,1.81932,1.44036,9.92e-05,9.92e-05,9.92e-05
98,803.439,1.50981,1.82551,1.42727,0.97996,0.25,0.43605,0.28048,1.39568,1.76557,1.38638,7.94e-05,7.94e-05,7.94e-05
99,811.645,1.58121,1.84926,1.41141,0.97996,0.25,0.43605,0.28048,1.39568,1.76557,1.38638,5.96e-05,5.96e-05,5.96e-05
100,819.765,1.40834,1.68881,1.29909,0.98006,0.25,0.43703,0.28423,1.3722,1.72576,1.36818,3.98e-05,3.98e-05,3.98e-05
