epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,639.79,3.27109,3.29899,1.23627,0.00769,0.33333,0.01324,0.006,3.11422,2.86348,1.15105,0.0015644,0.0015644,0.0015644
24,666.266,3.58766,3.13154,1.27761,0.00912,0.66667,0.1366,0.01985,2.80775,2.6657,1.05583,0.0015446,0.0015446,0.0015446
25,692.508,3.0873,3.06861,1.20881,0.01261,0.66667,0.09073,0.02366,2.67789,2.48607,1.02725,0.0015248,0.0015248,0.0015248
26,718.681,3.44944,3.03099,1.25924,0.03153,0.77778,0.05414,0.01247,2.36827,2.94812,1.02399,0.001505,0.001505,0.001505
27,744.881,3.36794,3.12201,1.18645,0.04065,0.55556,0.03585,0.01401,2.56044,3.36619,1.09662,0.0014852,0.0014852,0.0014852
28,771.722,3.31323,2.91389,1.2101,0.02362,0.66667,0.06077,0.02079,2.62676,2.49643,1.06175,0.0014654,0.0014654,0.0014654
29,798.16,3.34589,2.90605,1.24892,0.02372,0.66667,0.05797,0.02043,2.6635,2.54911,1.13494,0.0014456,0.0014456,0.0014456
30,825.181,3.26802,2.59204,1.20237,0.02564,0.66667,0.06222,0.01833,2.84063,2.51734,1.20543,0.0014258,0.0014258,0.0014258
31,851.868,3.09054,2.81571,1.30094,0.03593,0.66667,0.06471,0.01884,2.9989,2.80008,1.26187,0.001406,0.001406,0.001406
32,878.998,2.76421,2.58182,1.19741,0.04396,0.44444,0.05001,0.01525,3.47271,2.95214,1.35391,0.0013862,0.0013862,0.0013862
33,905.344,3.04504,2.71119,1.27597,0.00962,0.11111,0.0234,0.00234,4.0617,2.82642,1.60172,0.0013664,0.0013664,0.0013664
34,932.544,3.65088,2.93967,1.36409,0.00935,0.11111,0.01457,0.00291,4.03898,2.90425,1.54796,0.0013466,0.0013466,0.0013466
35,958.904,3.06174,2.44337,1.23739,0.03409,0.33333,0.03101,0.00733,3.76838,3.27762,1.39145,0.0013268,0.0013268,0.0013268
36,985.271,2.86614,2.68046,1.18567,0.03306,0.44444,0.03801,0.01204,3.11065,3.05403,1.19057,0.001307,0.001307,0.001307
37,1011,3.1713,2.70694,1.2249,0.0381,0.44444,0.05041,0.01475,3.15747,3.13443,1.18641,0.0012872,0.0012872,0.0012872
38,1037.47,3.15734,2.55779,1.17112,0.046,0.22222,0.07142,0.03176,3.19263,2.81421,1.16727,0.0012674,0.0012674,0.0012674
39,1064.29,3.12232,2.54901,1.20256,0.05081,0.33333,0.06535,0.03152,3.01094,2.25725,1.11123,0.0012476,0.0012476,0.0012476
40,1091.32,2.98986,2.38005,1.2443,0.04656,0.33333,0.05134,0.0212,2.98645,2.31415,1.11499,0.0012278,0.0012278,0.0012278
41,1117.77,2.91435,2.70073,1.20804,0.05858,0.33333,0.0538,0.02121,2.95465,2.39991,1.10457,0.001208,0.001208,0.001208
42,1144.77,2.84892,2.69065,1.17061,0.10094,0.33333,0.10929,0.05071,2.9139,2.41582,1.0989,0.0011882,0.0011882,0.0011882
43,1171.18,3.14438,2.57091,1.1991,0.07613,0.22222,0.10815,0.0572,2.77982,2.24074,1.08496,0.0011684,0.0011684,0.0011684
44,1199.05,3.05897,2.47745,1.15009,0.07759,0.22222,0.15935,0.1009,2.71549,2.28488,1.09482,0.0011486,0.0011486,0.0011486
45,1226.02,3.07477,2.41201,1.10388,0.08616,0.22222,0.07592,0.04346,2.70062,2.26125,1.09156,0.0011288,0.0011288,0.0011288
46,1252.84,2.72074,2.3726,1.09289,0.08328,0.22222,0.0569,0.0298,2.80947,2.24666,1.1023,0.001109,0.001109,0.001109
47,1279.5,3.26546,2.58784,1.17529,0.0866,0.22222,0.07125,0.0354,2.84146,2.48099,1.11372,0.0010892,0.0010892,0.0010892
48,1306.4,2.69366,2.39641,1.05751,0.14775,0.44444,0.21701,0.06944,2.65372,2.44081,1.07768,0.0010694,0.0010694,0.0010694
49,1333.28,2.8685,2.43375,1.09305,0.24348,0.44444,0.27089,0.07738,2.50693,2.19812,1.03635,0.0010496,0.0010496,0.0010496
50,1360.31,2.55599,2.54029,1.0988,0.27716,0.55556,0.23338,0.06764,2.45083,2.09502,1.01529,0.0010298,0.0010298,0.0010298
51,1387,2.57182,2.54462,1.05739,0.25827,0.55556,0.21696,0.06377,2.44604,2.28957,1.02572,0.00101,0.00101,0.00101
52,1413.99,2.55785,2.43796,1.07555,0.05714,0.44444,0.07911,0.02471,2.98634,3.07275,1.17246,0.0009902,0.0009902,0.0009902
53,1440.75,2.55939,2.34761,1.102,0.07143,0.55556,0.12264,0.02568,3.50243,3.23252,1.2695,0.0009704,0.0009704,0.0009704
54,1467.59,2.81311,2.54887,1.13173,0.05128,0.66667,0.1062,0.02379,3.47743,2.79941,1.28905,0.0009506,0.0009506,0.0009506
55,1494.26,2.52209,2.28012,1.05963,0.0517,0.66667,0.08154,0.01995,3.31143,2.6116,1.2394,0.0009308,0.0009308,0.0009308
56,1521.75,2.76062,2.63569,1.14416,0.05239,0.77778,0.0665,0.02137,2.49729,2.37256,1.0832,0.000911,0.000911,0.000911
57,1548.58,2.59571,2.3692,1.05639,0.04852,0.66667,0.0499,0.02048,2.21908,2.40927,1.04695,0.0008912,0.0008912,0.0008912
58,1575.29,2.52199,2.46641,1.10639,0.02491,0.77778,0.04702,0.01782,2.36212,2.51839,1.07543,0.0008714,0.0008714,0.0008714
59,1602.71,2.95713,2.4667,1.15733,0.02692,0.77778,0.03918,0.01759,2.33191,2.61154,1.07772,0.0008516,0.0008516,0.0008516
60,1629.29,2.52975,2.42082,1.2021,0.02553,0.66667,0.04104,0.02031,2.47916,2.59326,1.08859,0.0008318,0.0008318,0.0008318
61,1656.54,2.83946,2.37179,1.22855,0.02542,0.66667,0.04668,0.02397,2.42229,2.56086,1.07484,0.000812,0.000812,0.000812
62,1683.59,3.23202,2.46006,1.21777,0.03439,0.44444,0.05108,0.02614,2.40321,2.4807,1.05663,0.0007922,0.0007922,0.0007922
63,1710.3,2.83144,2.39512,1.10822,0.05645,0.55556,0.06269,0.02815,2.47971,2.47527,1.04619,0.0007724,0.0007724,0.0007724
64,1737.5,2.76434,2.28099,1.0922,0.03434,0.33333,0.0501,0.02121,2.55101,2.68121,1.03912,0.0007526,0.0007526,0.0007526
65,1764.27,2.66652,2.33494,1.08567,0.03298,0.33333,0.05418,0.01832,2.72633,2.72623,1.07457,0.0007328,0.0007328,0.0007328
66,1790.78,3.01267,2.62655,1.19835,0.02824,0.33333,0.07852,0.02431,2.78725,2.61474,1.07158,0.000713,0.000713,0.000713
67,1818.57,2.74625,2.28778,1.09748,0.03727,0.66667,0.0699,0.02797,2.61624,2.67705,1.04904,0.0006932,0.0006932,0.0006932
68,1845.89,2.49799,2.20029,1.01652,0.0365,0.55556,0.09366,0.04396,2.63631,2.45143,1.06119,0.0006734,0.0006734,0.0006734
69,1872.92,2.86231,2.11453,1.10675,0.03378,0.55556,0.09316,0.03502,2.82497,2.31618,1.08607,0.0006536,0.0006536,0.0006536
70,1899.52,2.79817,2.21464,1.11957,0.05961,0.55556,0.09534,0.03341,2.81934,2.17469,1.08961,0.0006338,0.0006338,0.0006338
71,1926.19,2.87285,2.15911,1.11409,0.07227,0.55556,0.09148,0.0252,2.76447,2.11684,1.0872,0.000614,0.000614,0.000614
72,1953.3,2.66238,2.26031,1.11832,0.07076,0.44444,0.07808,0.02609,2.67166,2.12579,1.06403,0.0005942,0.0005942,0.0005942
73,1979.98,2.68032,2.24266,1.04454,0.07396,0.44444,0.07156,0.0321,2.63644,2.14728,1.05139,0.0005744,0.0005744,0.0005744
74,2006.66,2.40386,2.18014,1.06627,0.06297,0.33333,0.06539,0.03111,2.57989,2.14362,1.04857,0.0005546,0.0005546,0.0005546
75,2035.12,2.55083,2.0685,1.06636,0.06816,0.33333,0.06557,0.03364,2.54817,2.15562,1.05164,0.0005348,0.0005348,0.0005348
76,2060.51,2.58989,2.17065,1.08983,0.06289,0.33333,0.06061,0.02869,2.72079,2.11987,1.07534,0.000515,0.000515,0.000515
77,2088.37,2.37233,2.18102,1.01438,0.06598,0.44444,0.06295,0.02834,2.75732,2.11146,1.07634,0.0004952,0.0004952,0.0004952
78,2116.99,2.23727,1.9755,1.05549,0.05499,0.66667,0.08122,0.0287,2.74692,2.14358,1.0592,0.0004754,0.0004754,0.0004754
79,2142.81,2.64575,2.08142,1.06573,0.07372,0.66667,0.07834,0.02836,2.70642,2.13256,1.05532,0.0004556,0.0004556,0.0004556
80,2171.01,2.45138,2.13876,1.05785,0.04225,0.66667,0.07493,0.02741,2.68895,2.14226,1.04566,0.0004358,0.0004358,0.0004358
81,2200.45,2.37331,2.01158,1.00526,0.04348,0.66667,0.0825,0.03244,2.65673,2.19757,1.04409,0.000416,0.000416,0.000416
82,2229.34,2.43486,2.11717,1.05798,0.04918,0.66667,0.07624,0.02997,2.62836,2.32181,1.04943,0.0003962,0.0003962,0.0003962
83,2255.77,2.59295,1.94236,1.04177,0.05128,0.66667,0.0835,0.02995,2.59751,2.36201,1.03794,0.0003764,0.0003764,0.0003764
84,2283.38,2.38496,1.99987,1.04463,0.04348,0.66667,0.07688,0.03193,2.49594,2.11457,0.99395,0.0003566,0.0003566,0.0003566
85,2313.38,2.21355,1.92627,1.02191,0.05458,0.66667,0.08679,0.03038,2.41938,2.04504,0.97893,0.0003368,0.0003368,0.0003368
86,2346.55,2.40699,2.15495,1.02466,0.09164,0.33333,0.09192,0.03545,2.35861,1.98457,0.97234,0.000317,0.000317,0.000317
87,2378.8,2.50979,1.85281,1.01186,0.12243,0.55556,0.09094,0.03385,2.43431,1.9591,0.98614,0.0002972,0.0002972,0.0002972
88,2404.91,2.37367,2.0235,0.99674,0.11649,0.55556,0.09396,0.03308,2.48714,1.94196,1.00626,0.0002774,0.0002774,0.0002774
89,2430.99,2.32643,2.04588,1.06187,0.11899,0.55556,0.09486,0.03321,2.51118,1.93355,1.00571,0.0002576,0.0002576,0.0002576
90,2456.37,2.48013,1.91989,1.00598,0.11614,0.55556,0.09599,0.03448,2.50493,1.92732,0.99576,0.0002378,0.0002378,0.0002378
91,2482.01,2.44711,2.08326,1.08634,0.1176,0.55556,0.09422,0.03545,2.49239,1.95077,0.9932,0.000218,0.000218,0.000218
92,2507.45,2.18279,1.74238,1.01784,0.12225,0.55556,0.11289,0.04104,2.52139,1.95446,1.00391,0.0001982,0.0001982,0.0001982
93,2533.14,2.07383,1.79922,1.03062,0.11233,0.55556,0.111,0.04315,2.47947,1.96676,0.99319,0.0001784,0.0001784,0.0001784
94,2558.75,2.38377,1.78946,1.03144,0.17107,0.55556,0.10808,0.04431,2.4724,1.97261,0.99049,0.0001586,0.0001586,0.0001586
95,2584.34,2.15853,1.87994,1.02483,0.17609,0.55556,0.11153,0.0441,2.49649,1.99274,0.99904,0.0001388,0.0001388,0.0001388
96,2609.79,2.47064,1.90437,1.08999,0.14225,0.55556,0.13051,0.04311,2.52208,2.05477,1.01627,0.000119,0.000119,0.000119
97,2636,2.11915,1.93898,1.02737,0.1547,0.55556,0.1301,0.04025,2.54267,2.0749,1.02587,9.92e-05,9.92e-05,9.92e-05
98,2661.31,2.37092,1.87348,1.10408,0.16587,0.55556,0.13003,0.04043,2.56095,2.07202,1.03225,7.94e-05,7.94e-05,7.94e-05
99,2686.51,2.39948,1.85636,1.11016,0.17287,0.55556,0.12987,0.04018,2.57663,2.08542,1.03729,5.96e-05,5.96e-05,5.96e-05
100,2711.78,2.04558,1.85882,1.04504,0.1619,0.44444,0.12161,0.03989,2.59857,2.0837,1.04304,3.98e-05,3.98e-05,3.98e-05
